id_venda,id_cliente,id_produto,quantidade,data_pedido
3148,28,49,6,2026-03-05
3149,390,7,7,2026-01-14
3150,354,23,7,2026-01-13
3151,360,4,4,2025-10-27
3152,254,16,5,2026-06-09
3153,607,6,2,2025-12-26
3154,890,20,2,2026-03-29
3155,346,11,1,2026-04-09
3156,552,21,1,2026-05-11
3157,472,43,7,2026-02-25
3158,582,33,7,2025-08-19
3159,274,2,8,2026-05-03
3160,603,2,6,2026-07-29
3161,387,37,7,2025-08-16
3162,331,37,2,2026-06-14
3163,828,32,2,2025-12-06
3164,708,44,4,2025-09-27
3165,345,32,9,2026-01-03
3166,831,49,6,2026-05-12
3167,171,40,5,2025-09-25
3168,373,28,4,2026-03-10
3169,509,41,2,2026-05-27
3170,861,35,4,2025-09-10
3171,295,17,1,2025-11-10
3172,305,37,7,2026-06-21
3173,824,15,10,2025-09-26
3174,761,6,10,2026-03-09
3175,98,38,6,2026-02-01
3176,280,5,10,2025-09-30
3177,821,34,8,2026-06-25
3178,438,14,6,2025-12-17
3179,815,5,5,2025-11-09
3180,517,20,7,2026-01-15
3181,680,35,6,2026-03-10
3182,205,27,7,2026-04-21
3183,258,40,9,2025-12-10
3184,465,43,9,2026-02-23
3185,185,2,9,2025-09-17
3186,884,12,10,2026-02-11
3187,512,14,8,2025-09-26
3188,275,41,9,2025-11-23
3189,829,40,7,2025-09-03
3190,958,37,1,2025-09-30
3191,535,13,6,2025-10-28
3192,474,10,4,2026-01-27
3193,155,48,5,2026-01-05
3194,865,28,7,2026-07-09
3195,327,5,4,2026-07-19
3196,867,27,5,2026-05-29
3197,844,19,3,2026-02-22
3198,263,44,10,2025-10-26
3199,242,26,4,2026-05-16
3200,117,10,4,2025-10-02
3201,29,16,5,2026-01-19
3202,476,32,9,2025-10-30
3203,447,28,1,2025-12-17
3204,207,11,5,2026-05-02
3205,140,2,5,2026-01-05
3206,809,18,9,2025-11-09
3207,181,42,1,2025-12-19
3208,987,47,8,2026-05-31
3209,802,2,1,2025-09-03
3210,881,6,6,2025-08-14
3211,617,20,2,2025-12-12
3212,923,27,6,2025-12-07
3213,688,43,2,2026-06-27
3214,407,47,3,2026-05-13
3215,242,8,10,2026-08-02
3216,753,33,2,2025-09-14
3217,535,43,10,2026-03-31
3218,973,50,9,2025-11-26
3219,258,32,2,2026-04-12
3220,244,39,2,2025-09-12
3221,792,21,6,2025-12-12
3222,853,38,7,2025-12-31
3223,826,48,4,2025-12-27
3224,958,28,4,2026-03-14
3225,148,7,3,2026-03-07
3226,220,18,8,2025-12-20
3227,419,17,10,2026-05-28
3228,58,32,9,2025-09-23
3229,384,45,2,2025-12-29
3230,325,35,7,2025-11-10
3231,487,44,4,2026-07-28
3232,987,18,3,2026-03-24
3233,372,31,6,2026-04-10
3234,842,20,1,2026-06-14
3235,661,39,1,2026-07-11
3236,862,48,1,2026-01-31
3237,708,43,4,2025-10-17
3238,260,36,7,2025-08-22
3239,317,41,6,2025-10-08
3240,925,44,2,2026-03-17
3241,548,16,8,2026-08-11
3242,398,1,7,2026-04-06
3243,950,17,5,2026-01-09
3244,93,49,4,2025-12-15
3245,305,14,3,2025-11-11
3246,938,29,6,2025-10-15
3247,901,50,7,2025-09-11
3248,809,3,5,2026-06-03
3249,888,6,8,2025-11-13
3250,483,48,7,2026-06-07
3251,949,22,7,2026-04-18
3252,898,7,3,2025-09-09
3253,716,17,9,2026-07-04
3254,68,23,7,2026-03-28
3255,617,47,9,2026-04-23
3256,756,21,8,2026-07-28
3257,712,2,1,2025-12-08
3258,657,42,3,2026-07-04
3259,646,29,3,2025-12-12
3260,4,26,4,2026-06-27
3261,644,20,6,2026-04-01
3262,590,6,2,2025-11-29
3263,162,16,9,2026-06-11
3264,731,50,3,2025-08-27
3265,868,39,7,2025-12-26
3266,812,21,8,2025-09-26
3267,490,48,3,2025-10-20
3268,267,12,10,2026-03-05
3269,847,21,5,2025-08-12
3270,204,6,7,2026-02-07
3271,377,12,7,2025-10-29
3272,898,25,10,2025-11-16
3273,230,2,1,2026-02-06
3274,946,36,10,2025-10-27
3275,642,15,2,2025-09-30
3276,998,30,4,2026-06-21
3277,269,45,3,2026-06-27
3278,51,26,10,2025-11-16
3279,440,39,5,2025-11-14
3280,153,6,6,2025-11-19
3281,175,37,2,2025-09-23
3282,15,46,9,2026-05-15
3283,446,50,8,2025-11-04
3284,848,44,8,2025-12-06
3285,122,15,4,2025-10-28
3286,196,18,5,2025-08-19
3287,765,32,7,2026-01-09
3288,134,28,4,2026-05-30
3289,615,14,5,2026-01-12
3290,745,44,4,2026-01-06
3291,429,12,7,2026-04-23
3292,812,10,1,2026-06-22
3293,298,17,4,2026-04-10
3294,633,29,4,2026-03-22
3295,379,38,8,2026-07-31
3296,88,1,8,2026-07-14
3297,137,21,7,2026-03-08
3298,704,14,7,2025-10-14
3299,726,28,10,2026-02-24
3300,263,5,2,2026-06-22
3301,571,4,1,2026-07-21
3302,341,16,8,2026-02-14
3303,931,23,10,2026-05-19
3304,962,43,10,2026-06-26
3305,727,48,1,2026-05-15
3306,6,17,9,2025-12-18
3307,635,25,5,2026-06-21
3308,405,43,6,2025-11-06
3309,136,36,1,2026-06-12
3310,595,12,5,2025-12-10
3311,174,33,8,2026-05-12
3312,953,22,8,2026-01-25
3313,136,6,6,2026-06-17
3314,728,34,7,2025-09-26
3315,146,17,2,2025-11-17
3316,321,3,3,2025-10-22
3317,512,18,6,2026-04-03
3318,949,28,5,2026-01-14
3319,925,17,10,2026-03-02
3320,850,49,5,2026-03-04
3321,530,21,7,2025-09-24
3322,915,11,6,2025-09-19
3323,755,32,3,2025-12-30
3324,570,43,8,2026-06-12
3325,55,13,3,2025-11-19
3326,56,15,3,2026-05-02
3327,37,31,5,2026-06-11
3328,168,46,8,2025-10-25
3329,447,8,8,2026-07-24
3330,42,29,6,2026-03-16
3331,727,36,8,2026-05-17
3332,469,32,2,2026-07-07
3333,867,47,3,2026-02-13
3334,127,23,2,2025-10-26
3335,209,19,3,2026-01-30
3336,855,11,9,2026-04-07
3337,843,18,10,2025-12-21
3338,913,43,10,2026-02-15
3339,218,38,1,2026-05-07
3340,539,50,10,2025-10-29
3341,185,27,2,2025-11-23
3342,253,50,8,2026-02-01
3343,694,7,6,2025-08-17
3344,27,19,2,2025-11-11
3345,404,24,10,2025-11-05
3346,952,7,6,2025-08-15
3347,158,2,2,2025-08-16
3348,472,46,8,2026-07-12
3349,465,41,5,2026-07-22
3350,609,43,1,2025-12-17
3351,338,3,10,2026-02-15
3352,974,29,6,2026-04-02
3353,971,47,10,2026-01-12
3354,133,14,1,2025-08-20
3355,821,42,5,2026-02-27
3356,331,4,2,2026-01-03
3357,561,39,7,2025-12-17
3358,95,26,5,2026-05-27
3359,183,16,7,2026-08-01
3360,92,2,4,2026-07-16
3361,167,25,7,2025-09-05
3362,292,42,3,2026-06-18
3363,124,20,8,2026-06-23
3364,821,28,5,2025-11-05
3365,926,44,10,2025-09-12
3366,135,23,2,2025-08-24
3367,853,24,9,2026-04-07
3368,205,32,8,2026-01-23
3369,907,25,8,2025-09-30
3370,275,37,10,2025-11-18
3371,434,6,7,2025-11-22
3372,831,24,10,2025-08-19
3373,191,28,7,2026-04-27
3374,96,3,9,2026-02-09
3375,350,30,4,2026-03-16
3376,664,44,3,2026-04-26
3377,954,32,9,2025-09-17
3378,645,42,9,2025-10-29
3379,86,19,8,2025-11-19
3380,448,6,8,2026-08-12
3381,308,10,3,2025-11-07
3382,701,20,4,2026-03-01
3383,536,28,5,2025-09-08
3384,583,4,9,2026-03-27
3385,79,3,9,2026-04-30
3386,111,33,7,2025-12-03
3387,423,7,8,2026-07-27
3388,677,47,10,2026-07-16
3389,833,17,6,2025-10-03
3390,261,38,2,2025-11-21
3391,788,33,1,2026-07-26
3392,117,48,8,2025-08-22
3393,184,12,7,2026-05-06
3394,47,6,7,2026-03-04
3395,898,46,5,2025-10-06
3396,322,38,8,2026-01-01
3397,776,43,8,2025-11-13
3398,639,17,6,2026-07-19
3399,990,12,4,2026-01-07
3400,190,6,10,2025-10-18
3401,266,44,2,2025-12-26
3402,445,35,1,2026-08-10
3403,6,26,2,2026-06-16
3404,14,11,8,2026-05-29
3405,472,45,7,2025-10-18
3406,890,43,10,2025-08-17
3407,744,32,5,2026-06-12
3408,634,40,6,2026-04-22
3409,708,44,7,2026-04-15
3410,824,20,2,2025-10-14
3411,129,9,1,2025-09-17
3412,196,8,1,2026-02-23
3413,713,13,1,2026-03-27
3414,215,31,3,2025-08-24
3415,666,16,7,2025-12-01
3416,863,41,9,2026-02-20
3417,196,6,5,2025-09-17
3418,789,30,3,2025-12-29
3419,486,28,1,2025-08-30
3420,120,11,3,2025-08-16
3421,757,45,8,2026-02-27
3422,987,32,8,2026-01-23
3423,21,29,10,2026-04-07
3424,249,13,5,2025-09-01
3425,584,26,1,2026-07-18
3426,342,1,2,2026-05-24
3427,646,46,7,2025-08-23
3428,426,32,10,2025-12-12
3429,611,47,9,2026-05-29
3430,298,3,8,2026-01-02
3431,410,32,9,2026-06-01
3432,606,47,10,2026-05-03
3433,958,44,8,2025-09-06
3434,238,46,1,2025-12-21
3435,541,2,7,2026-01-08
3436,591,21,9,2026-02-26
3437,66,18,7,2025-08-23
3438,911,31,2,2025-12-14
3439,507,40,6,2026-02-02
3440,460,45,7,2025-12-04
3441,22,11,5,2025-09-02
3442,744,13,8,2026-02-09
3443,353,29,4,2025-09-30
3444,520,15,10,2026-07-27
3445,931,44,6,2026-03-06
3446,944,39,8,2025-08-16
3447,135,19,7,2026-05-31
3448,983,27,6,2025-10-30
3449,816,31,3,2026-01-27
3450,637,14,5,2025-10-20
3451,708,48,2,2026-05-24
3452,684,31,3,2026-04-08
3453,178,13,3,2025-10-13
3454,621,32,2,2025-09-15
3455,813,27,8,2025-10-25
3456,311,16,4,2026-06-05
3457,571,4,1,2026-03-07
3458,368,17,6,2026-05-11
3459,694,11,3,2026-01-31
3460,848,33,1,2025-09-08
3461,827,5,6,2026-01-01
3462,441,8,10,2025-10-03
3463,233,8,9,2025-09-24
3464,230,32,5,2026-06-02
3465,349,23,1,2025-11-12
3466,789,36,5,2026-06-26
3467,918,10,9,2026-04-28
3468,619,43,2,2025-11-22
3469,724,4,8,2026-01-08
3470,819,30,2,2025-09-21
3471,999,7,10,2026-02-09
3472,625,7,9,2026-03-08
3473,43,33,2,2026-02-28
3474,172,41,2,2026-08-10
3475,892,14,6,2025-09-06
3476,161,47,5,2026-06-13
3477,726,29,9,2026-01-25
3478,511,47,2,2025-12-02
3479,158,42,6,2026-01-07
3480,343,9,2,2026-08-06
3481,869,13,8,2025-10-03
3482,993,27,1,2025-11-02
3483,252,31,6,2025-11-30
3484,294,33,3,2026-06-21
3485,88,18,6,2026-07-18
3486,733,49,7,2025-09-29
3487,370,41,4,2025-12-21
3488,156,49,9,2025-09-14
3489,432,15,3,2026-01-04
3490,822,28,7,2025-10-03
3491,941,27,8,2025-10-17
3492,975,34,6,2026-07-11
3493,967,2,8,2025-11-18
3494,150,50,1,2025-09-11
3495,735,34,2,2026-07-27
3496,87,22,6,2026-07-12
3497,412,50,3,2026-04-12
3498,445,4,7,2025-08-18
3499,778,3,3,2025-11-19
3500,925,37,1,2026-05-10
3501,647,46,9,2026-01-22
3502,997,19,7,2026-06-16
3503,412,44,9,2026-07-01
3504,895,20,6,2025-12-27
3505,932,23,1,2025-08-20
3506,847,18,9,2026-04-15
3507,626,10,7,2026-01-12
3508,457,42,4,2026-03-28
3509,909,35,10,2025-12-05
3510,808,40,8,2025-11-02
3511,715,23,7,2025-09-28
3512,795,13,5,2026-01-08
3513,87,3,9,2026-04-07
3514,343,25,3,2026-03-20
3515,533,35,5,2025-11-29
3516,219,6,9,2026-03-03
3517,566,20,9,2026-08-02
3518,349,49,3,2026-04-16
3519,24,2,9,2025-11-18
3520,607,17,4,2025-12-16
3521,853,50,5,2026-04-22
3522,744,28,9,2026-03-13
3523,114,47,1,2025-12-18
3524,862,24,5,2025-12-29
3525,643,33,6,2025-09-29
3526,127,4,2,2025-09-19
3527,460,20,10,2026-04-13
3528,755,1,8,2025-12-06
3529,348,16,10,2026-07-18
3530,580,46,9,2026-03-12
3531,865,39,4,2026-06-16
3532,359,20,5,2025-10-13
3533,683,46,10,2026-01-16
3534,689,9,7,2026-06-30
3535,533,48,4,2026-08-10
3536,108,21,9,2026-04-26
3537,597,13,6,2026-05-07
3538,466,7,3,2026-06-01
3539,729,28,7,2026-07-01
3540,84,6,1,2025-11-13
3541,436,9,8,2026-03-03
3542,220,29,2,2026-05-28
3543,379,44,9,2026-07-10
3544,413,38,9,2026-02-16
3545,532,50,7,2026-01-13
3546,893,17,10,2025-10-29
3547,511,41,7,2025-12-28
3548,451,45,8,2025-09-02
3549,750,27,3,2025-08-15
3550,148,33,3,2026-02-20
3551,497,46,8,2025-12-04
3552,133,46,9,2025-11-14
3553,884,34,2,2026-02-15
3554,712,14,8,2025-11-04
3555,485,3,3,2026-06-08
3556,967,36,6,2026-03-04
3557,944,8,10,2025-09-13
3558,873,27,2,2026-03-06
3559,124,24,10,2026-03-09
3560,297,3,9,2026-02-07
3561,157,8,6,2026-03-26
3562,313,24,5,2026-03-07
3563,302,32,1,2025-09-12
3564,811,10,3,2025-11-30
3565,803,38,7,2025-08-30
3566,50,20,5,2026-03-09
3567,221,12,8,2026-05-04
3568,3,8,9,2026-02-21
3569,358,5,1,2026-06-09
3570,428,31,10,2026-07-05
3571,318,37,8,2026-08-03
3572,922,22,7,2026-01-02
3573,487,47,10,2026-07-30
3574,136,49,3,2026-03-28
3575,517,41,8,2026-06-13
3576,780,29,8,2026-05-26
3577,153,47,6,2026-08-05
3578,92,40,10,2025-11-21
3579,420,25,4,2025-11-18
3580,922,26,6,2026-01-18
3581,554,3,8,2026-01-23
3582,754,18,2,2026-07-25
3583,887,11,1,2026-02-12
3584,586,41,5,2025-09-23
3585,575,42,2,2026-03-10
3586,660,36,2,2026-02-21
3587,198,40,9,2025-12-06
3588,591,49,1,2026-01-16
3589,981,37,9,2025-10-05
3590,194,49,8,2026-06-21
3591,515,2,2,2025-10-12
3592,675,35,3,2026-08-12
3593,986,2,5,2025-10-23
3594,806,14,4,2026-05-05
3595,850,46,10,2026-04-20
3596,455,6,9,2026-05-10
3597,622,21,7,2026-06-25
3598,604,3,8,2025-12-21
3599,883,2,6,2025-12-10
3600,448,12,7,2026-06-29
3601,25,34,6,2026-05-17
3602,392,17,2,2025-08-12
3603,118,7,9,2025-08-19
3604,173,19,3,2026-02-28
3605,188,17,2,2025-12-27
3606,158,20,7,2026-05-29
3607,695,11,1,2026-05-11
3608,630,21,3,2026-08-10
3609,28,46,1,2026-01-24
3610,306,25,2,2026-03-17
3611,328,10,7,2026-03-24
3612,915,21,5,2025-08-13
3613,385,8,1,2026-02-18
3614,208,16,10,2026-05-20
3615,601,16,8,2026-03-07
3616,521,49,9,2025-09-13
3617,395,8,5,2025-11-12
3618,63,21,8,2026-01-07
3619,567,27,2,2025-08-12
3620,496,2,7,2026-03-12
3621,649,15,1,2026-06-21
3622,276,36,10,2025-09-14
3623,692,7,4,2026-03-07
3624,782,36,3,2026-05-10
3625,312,37,7,2025-10-06
3626,457,6,9,2025-11-06
3627,209,10,6,2026-04-19
3628,554,11,4,2025-10-24
3629,551,28,9,2026-01-26
3630,463,3,1,2026-06-12
3631,833,30,10,2026-04-15
3632,297,42,3,2026-07-23
3633,1,4,8,2026-03-11
3634,280,39,5,2026-01-27
3635,860,44,7,2026-05-01
3636,360,41,4,2025-08-28
3637,600,33,5,2025-08-15
3638,47,11,9,2026-05-30
3639,577,5,5,2025-12-13
3640,92,26,2,2026-02-26
3641,851,9,9,2026-06-16
3642,287,28,4,2025-09-11
3643,626,33,6,2026-06-20
3644,906,44,6,2026-07-10
3645,651,17,8,2026-01-14
3646,280,16,6,2026-08-12
3647,350,14,8,2026-01-01
3648,983,39,6,2025-08-26
3649,17,45,3,2025-08-20
3650,662,1,10,2026-03-18
3651,488,1,1,2026-06-15
3652,689,12,7,2026-03-15
3653,570,45,8,2025-11-21
3654,781,26,9,2025-10-31
3655,84,42,2,2026-01-18
3656,552,2,8,2026-07-03
3657,689,8,6,2026-05-03
3658,996,25,10,2025-11-09
3659,367,25,3,2026-01-22
3660,860,50,1,2026-07-18
3661,128,30,6,2026-02-19
3662,959,13,8,2025-09-12
3663,10,15,1,2025-09-14
3664,777,18,6,2026-03-21
3665,197,6,10,2026-04-05
3666,641,20,4,2026-04-23
3667,240,32,6,2025-12-10
3668,38,18,8,2025-10-02
3669,927,46,10,2026-03-09
3670,215,1,4,2026-06-02
3671,841,41,7,2025-10-05
3672,114,18,10,2025-08-18
3673,513,32,3,2026-04-01
3674,566,13,10,2026-06-02
3675,689,44,10,2026-04-12
3676,579,12,2,2025-09-06
3677,603,9,2,2025-10-25
3678,131,17,10,2026-05-18
3679,877,15,9,2025-11-21
3680,747,18,4,2026-01-09
3681,869,44,1,2026-01-22
3682,994,45,9,2025-12-27
3683,630,17,9,2026-03-10
3684,905,30,1,2026-03-18
3685,961,28,1,2025-11-23
3686,875,21,7,2026-07-03
3687,865,27,5,2025-11-20
3688,125,44,9,2026-01-07
3689,478,32,6,2026-01-20
3690,530,49,1,2026-05-01
3691,906,47,4,2025-09-15
3692,49,18,7,2026-03-01
3693,546,29,6,2025-11-17
3694,6,26,4,2026-04-04
3695,343,6,10,2025-08-17
3696,828,2,4,2025-10-01
3697,707,28,2,2026-05-20
3698,940,16,4,2026-07-11
3699,169,22,5,2026-04-21
3700,65,41,2,2025-10-06
3701,29,31,7,2025-10-01
3702,828,2,10,2025-11-01
3703,817,41,6,2026-01-22
3704,861,17,4,2026-07-15
3705,111,31,4,2025-11-25
3706,982,22,1,2025-08-12
3707,842,22,9,2026-07-29
3708,814,16,2,2026-01-02
3709,795,39,10,2025-08-24
3710,450,49,2,2025-12-16
3711,641,29,10,2026-07-02
3712,128,6,1,2026-02-09
3713,939,3,7,2026-04-21
3714,321,45,2,2026-07-09
3715,802,9,1,2026-01-30
3716,942,29,1,2026-05-28
3717,309,40,7,2025-12-21
3718,68,7,1,2026-08-02
3719,573,4,5,2026-01-09
3720,871,25,7,2025-10-09
3721,99,40,7,2026-07-18
3722,239,39,10,2025-12-16
3723,11,30,7,2026-01-25
3724,476,28,10,2025-08-15
3725,635,7,6,2025-09-12
3726,667,44,1,2026-03-26
3727,465,34,6,2026-08-10
3728,602,13,2,2026-03-04
3729,106,1,10,2025-10-02
3730,731,5,10,2026-04-25
3731,809,13,10,2025-09-20
3732,130,41,9,2025-09-23
3733,263,23,7,2026-01-12
3734,493,47,10,2025-09-06
3735,456,12,4,2025-10-15
3736,141,3,1,2026-03-31
3737,131,20,10,2025-12-09
3738,447,33,6,2026-03-06
3739,319,38,9,2025-11-24
3740,795,10,3,2026-06-25
3741,481,20,10,2026-01-04
3742,352,19,6,2026-07-01
3743,994,1,9,2025-09-03
3744,601,43,3,2026-03-20
3745,59,16,9,2025-10-31
3746,839,36,1,2025-11-16
3747,433,23,4,2026-01-08
3748,1000,13,4,2025-08-31
3749,805,5,6,2025-09-27
3750,194,43,8,2025-11-08
3751,712,45,8,2025-10-03
3752,615,45,6,2025-09-12
3753,873,38,10,2025-09-13
3754,987,22,10,2026-06-29
3755,307,27,6,2026-07-10
3756,167,7,8,2025-10-24
3757,898,3,8,2026-07-08
3758,225,1,4,2026-03-07
3759,710,15,8,2026-08-09
3760,639,14,4,2026-03-29
3761,493,48,6,2025-09-06
3762,827,48,7,2025-09-13
3763,211,26,3,2025-08-22
3764,846,1,6,2026-07-09
3765,11,5,6,2026-07-24
3766,31,36,2,2026-04-30
3767,146,19,8,2025-08-16
3768,200,41,10,2026-05-08
3769,935,49,6,2026-01-18
3770,45,2,4,2025-12-08
3771,203,19,3,2026-07-27
3772,225,17,3,2026-05-21
3773,348,36,4,2026-05-06
3774,183,13,1,2026-08-03
3775,181,17,2,2025-11-14
3776,22,44,3,2025-12-29
3777,389,42,2,2025-08-28
3778,347,14,5,2026-06-28
3779,468,16,6,2026-04-08
3780,829,24,3,2026-07-05
3781,964,34,10,2026-08-05
3782,903,28,2,2026-01-12
3783,122,10,3,2025-10-31
3784,814,13,4,2026-04-01
3785,546,25,6,2025-12-30
3786,326,39,7,2026-07-31
3787,652,16,1,2025-09-20
3788,782,40,10,2025-09-13
3789,194,35,5,2025-11-06
3790,809,10,6,2025-12-23
3791,254,4,5,2026-05-02
3792,894,9,9,2026-05-31
3793,992,38,8,2026-08-06
3794,215,47,2,2026-07-30
3795,804,31,10,2025-12-03
3796,67,11,9,2026-06-17
3797,398,49,9,2025-11-14
3798,384,32,9,2025-12-17
3799,476,12,6,2026-07-29
3800,730,24,9,2025-09-11
3801,712,31,8,2026-08-12
3802,486,18,10,2026-02-23
3803,411,41,10,2025-10-10
3804,666,3,4,2025-12-06
3805,225,13,8,2025-09-18
3806,884,16,7,2026-04-17
3807,224,20,7,2026-06-10
3808,911,25,10,2026-04-13
3809,161,24,5,2025-10-18
3810,564,6,3,2026-01-24
3811,770,6,5,2025-08-13
3812,456,34,6,2026-01-02
3813,236,38,1,2026-01-12
3814,477,33,10,2026-06-04
3815,345,28,8,2026-07-20
3816,479,28,7,2026-07-19
3817,377,32,6,2026-05-25
3818,280,25,1,2026-07-26
3819,184,29,4,2026-06-21
3820,272,42,2,2025-11-21
3821,368,6,5,2025-09-09
3822,863,33,9,2026-07-17
3823,560,42,2,2026-06-29
3824,805,18,4,2026-07-01
3825,101,8,2,2026-01-08
3826,369,3,9,2026-02-27
3827,206,22,4,2026-02-14
3828,692,22,5,2026-06-17
3829,310,48,5,2026-05-28
3830,196,46,10,2025-11-27
3831,142,49,9,2026-01-29
3832,935,17,1,2025-09-10
3833,789,20,5,2025-10-09
3834,843,23,7,2025-09-02
3835,969,26,10,2025-10-27
3836,776,42,1,2025-08-17
3837,484,42,9,2026-01-10
3838,780,10,7,2026-07-19
3839,234,15,4,2026-06-03
3840,486,15,9,2025-12-01
3841,602,36,8,2026-03-07
3842,740,30,6,2026-08-10
3843,811,6,6,2026-08-03
3844,867,13,7,2025-09-26
3845,789,45,7,2025-12-04
3846,215,29,8,2025-11-19
3847,874,36,1,2025-10-27
3848,384,9,10,2025-08-31
3849,895,9,5,2026-05-04
3850,966,48,1,2026-06-29
3851,512,43,6,2026-05-14
3852,348,15,7,2026-02-28
3853,436,44,7,2026-07-24
3854,782,50,9,2025-10-06
3855,307,21,10,2025-12-13
3856,24,37,1,2026-04-02
3857,945,9,3,2026-06-16
3858,976,22,10,2026-03-21
3859,645,39,10,2026-05-13
3860,588,26,7,2025-10-10
3861,210,26,2,2025-11-13
3862,548,25,4,2026-05-26
3863,487,7,6,2025-08-18
3864,584,29,5,2026-01-05
3865,96,11,2,2026-04-21
3866,692,36,3,2026-06-01
3867,33,45,10,2026-04-04
3868,501,2,3,2025-09-13
3869,204,5,7,2025-09-26
3870,291,14,4,2026-04-14
3871,299,43,9,2026-03-24
3872,72,30,1,2026-05-22
3873,378,34,1,2026-02-28
3874,176,21,7,2025-09-10
3875,401,11,2,2025-10-04
3876,133,35,7,2025-11-11
3877,490,48,2,2026-06-21
3878,399,14,3,2026-01-16
3879,892,14,5,2025-12-02
3880,443,46,8,2025-12-13
3881,163,39,10,2026-03-14
3882,962,20,10,2025-11-25
3883,208,33,8,2026-06-28
3884,283,13,1,2026-02-11
3885,147,29,2,2025-10-16
3886,845,26,10,2025-09-04
3887,827,16,9,2026-02-17
3888,337,37,8,2026-03-14
3889,472,30,10,2026-01-12
3890,41,48,2,2025-08-20
3891,295,42,8,2026-01-07
3892,356,45,5,2025-11-15
3893,401,40,3,2026-05-22
3894,426,16,3,2025-12-17
3895,922,40,7,2025-09-16
3896,469,25,3,2025-09-17
3897,716,37,2,2025-08-28
3898,403,45,1,2025-09-14
3899,246,11,5,2026-06-06
3900,904,41,9,2025-12-25
3901,299,43,2,2025-10-22
3902,715,47,4,2026-05-13
3903,931,32,7,2025-09-11
3904,781,36,2,2026-05-04
3905,378,5,2,2025-11-10
3906,517,50,6,2025-08-22
3907,420,29,3,2026-04-28
3908,259,14,9,2025-08-30
3909,46,30,1,2026-03-23
3910,75,41,8,2026-07-26
3911,391,22,7,2026-01-14
3912,877,13,7,2026-06-09
3913,39,1,5,2025-11-07
3914,118,46,3,2025-10-03
3915,335,43,8,2026-04-30
3916,497,30,2,2026-04-03
3917,85,36,4,2026-02-12
3918,731,29,3,2025-08-31
3919,483,18,3,2025-09-02
3920,175,2,10,2025-10-10
3921,103,12,5,2026-08-12
3922,128,35,7,2025-10-24
3923,173,5,1,2026-03-17
3924,694,18,3,2026-03-01
3925,452,23,3,2026-03-16
3926,222,46,1,2026-03-21
3927,915,44,9,2026-07-28
3928,222,29,1,2025-09-10
3929,857,41,9,2026-06-03
3930,657,43,2,2025-08-23
3931,400,45,5,2025-08-16
3932,455,4,10,2025-11-28
3933,5,4,7,2026-07-20
3934,786,13,4,2026-06-05
3935,384,16,4,2025-11-08
3936,94,2,7,2026-05-13
3937,29,1,6,2026-02-09
3938,841,13,2,2025-09-17
3939,226,7,3,2026-06-09
3940,742,11,1,2026-05-17
3941,426,33,2,2026-03-03
3942,836,21,6,2025-08-28
3943,576,41,4,2026-05-13
3944,640,14,9,2026-07-01
3945,405,28,2,2026-05-16
3946,238,14,2,2026-07-01
3947,366,21,3,2025-10-07
3948,16,26,6,2026-08-08
3949,13,25,4,2025-12-19
3950,470,15,2,2026-04-30
3951,674,18,10,2026-08-04
3952,378,3,2,2026-08-09
3953,907,14,7,2026-05-03
3954,309,50,10,2025-11-14
3955,512,7,9,2026-03-12
3956,811,37,3,2025-11-24
3957,258,7,10,2026-08-05
3958,333,41,7,2026-01-29
3959,695,50,3,2026-02-19
3960,341,12,6,2026-06-25
3961,872,43,8,2026-07-15
3962,70,22,1,2026-03-30
3963,624,38,8,2025-09-09
3964,392,33,4,2026-07-28
3965,516,38,1,2025-12-14
3966,239,2,10,2025-12-13
3967,778,8,5,2025-10-11
3968,243,48,7,2025-09-24
3969,776,16,10,2026-01-31
3970,82,4,3,2025-10-11
3971,384,32,5,2026-02-21
3972,207,10,7,2026-06-25
3973,210,42,1,2026-01-21
3974,244,47,10,2026-05-11
3975,969,29,6,2026-01-31
3976,138,18,6,2026-05-24
3977,660,49,1,2026-03-19
3978,534,27,5,2025-09-01
3979,769,2,4,2025-11-02
3980,868,47,6,2025-09-21
3981,351,16,4,2026-01-11
3982,553,4,4,2026-01-15
3983,821,44,4,2026-03-02
3984,623,25,9,2026-02-15
3985,330,12,8,2026-05-24
3986,645,1,2,2026-01-31
3987,891,32,2,2026-06-13
3988,977,13,1,2025-09-28
3989,650,10,4,2025-10-25
3990,129,6,3,2026-03-18
3991,607,36,4,2026-05-16
3992,242,33,2,2026-03-31
3993,437,47,8,2025-12-30
3994,319,11,4,2026-02-04
3995,251,28,3,2026-05-22
3996,621,16,5,2026-02-23
3997,293,37,8,2026-02-05
3998,991,41,4,2026-06-14
3999,279,31,2,2025-08-26
4000,974,24,7,2026-06-29
4001,387,11,8,2026-03-04
4002,452,28,9,2025-09-19
4003,625,48,7,2026-07-08
4004,779,10,8,2025-10-17
4005,21,49,7,2025-11-24
4006,438,6,5,2025-08-17
4007,610,35,3,2026-05-03
4008,567,47,3,2026-02-28
4009,264,25,8,2026-05-26
4010,314,30,5,2026-01-29
4011,385,36,10,2026-08-02
4012,493,5,6,2025-08-23
4013,140,46,8,2025-10-13
4014,201,10,4,2025-11-14
4015,5,1,9,2026-06-25
4016,748,47,6,2025-10-22
4017,504,26,7,2026-05-20
4018,963,26,6,2025-10-29
4019,394,32,5,2026-01-03
4020,657,38,2,2025-10-19
